timestamp,valor_temperatura_exterior,valor_luminosidad_exterior,valor_humedad,valor_pureza_aire,temperatura_aire_acondicionado,luminosidad_encendido_luces,encender_humidificador,encender_purificador
2025-03-29 11:00:00,20.507096882312677,764,63.8,189,25.9,154,0,1
2025-03-29 12:00:00,22.934671533010288,800,68.8,164,25.2,196,0,1
2025-03-29 13:00:00,21.56102856315934,750,63.8,139,23.3,148,0,1
2025-03-29 14:00:00,23.000754437638733,700,53.8,139,23.6,253,0,1
2025-03-29 15:00:00,23.571310736246048,700,55.8,139,23.0,214,0,1
2025-03-29 16:00:00,22.58742910114696,600,53.8,144,23.1,377,0,1
2025-03-29 17:00:00,23.62833427362691,700,43.8,169,25.3,254,0,1
2025-03-29 18:00:00,23.33785505211835,650,33.8,169,23.8,434,1,1
2025-03-30 08:00:00,19.222918599885,441,66.8,200,25.2,696,0,1
2025-03-30 09:00:00,20.353978684208318,341,70.0,175,25.7,618,0,1
2025-03-30 10:00:00,21.016213522437624,366,70.0,180,25.8,574,0,1
2025-03-30 11:00:00,21.889945879776025,316,70.0,180,23.9,631,0,1
2025-03-30 12:00:00,22.929996045428524,291,70.0,200,23.6,765,0,1
2025-03-30 13:00:00,22.6221085154764,266,70.0,195,25.3,721,0,1
2025-03-30 14:00:00,23.36991813045116,216,70.0,200,25.0,755,0,1
2025-03-30 15:00:00,23.936259940507576,241,60.0,175,25.7,768,0,1
2025-03-30 16:00:00,22.562522903578305,266,65.0,200,23.2,703,0,1
2025-03-30 17:00:00,22.96888206994376,241,63.0,200,24.4,712,0,1
2025-03-30 18:00:00,23.6281711562397,241,68.0,200,24.2,781,0,1
2025-03-31 08:00:00,20.204713100650242,668,42.5,105,23.9,300,0,1
2025-03-31 09:00:00,20.457601546418562,693,32.5,80,23.9,325,1,1
2025-03-31 10:00:00,20.627734217451376,793,37.5,80,23.7,289,1,1
2025-03-31 11:00:00,21.737167447738646,800,32.5,80,23.4,144,1,1
2025-03-31 12:00:00,22.747934293907445,775,30.5,55,25.3,225,1,1
2025-03-31 13:00:00,22.101839832647936,800,30.0,80,25.3,166,1,1
2025-03-31 14:00:00,22.022393359819755,800,30.0,75,24.0,121,1,1
2025-03-31 15:00:00,23.126571344113614,800,30.0,80,23.1,246,1,1
2025-03-31 16:00:00,22.998928270314867,800,32.0,105,24.3,186,1,1
2025-03-31 17:00:00,23.961249680248162,800,30.0,110,25.9,281,1,1
2025-03-31 18:00:00,24.938453871358007,800,30.0,135,24.1,272,1,1
2025-04-01 08:00:00,19.73152401782141,800,50.3,45,25.5,186,0,0
2025-04-01 09:00:00,19.76312819762491,700,48.3,50,24.8,300,0,0
2025-04-01 10:00:00,21.960736277824896,650,50.3,50,23.2,327,0,0
2025-04-01 11:00:00,21.804178717679154,600,48.3,50,24.3,311,0,0
2025-04-01 12:00:00,23.09789706634585,700,38.3,25,24.0,169,0,0
2025-04-01 13:00:00,22.144350996190354,675,36.3,25,23.2,367,0,0
2025-04-01 14:00:00,22.510238070798128,700,46.3,20,25.2,257,0,0
2025-04-01 15:00:00,22.308359816267473,800,56.3,20,25.2,224,0,0
2025-04-01 16:00:00,23.916147951597004,800,56.3,20,24.7,186,0,0
2025-04-01 17:00:00,23.513448177454272,800,54.3,20,25.6,218,0,0
2025-04-01 18:00:00,23.949080981581055,800,56.3,25,24.8,152,0,0
2025-04-02 08:00:00,20.05759814008186,268,62.6,33,23.9,752,0,0
2025-04-02 09:00:00,20.520371493193082,368,52.6,38,24.9,577,0,0
2025-04-02 10:00:00,21.16494184619644,368,54.6,20,25.7,513,0,0
2025-04-02 11:00:00,21.197922810255985,343,64.6,25,23.2,519,0,0
2025-04-02 12:00:00,22.49855433231479,343,64.6,30,23.8,654,0,0
2025-04-02 13:00:00,22.71191315512362,243,70.0,30,25.6,789,0,0
2025-04-02 14:00:00,23.14634393195984,243,70.0,35,23.9,738,0,0
2025-04-02 15:00:00,22.89643398866085,343,60.0,35,24.6,624,0,0
2025-04-02 16:00:00,24.24075379892946,443,62.0,60,25.4,676,0,0
2025-04-02 17:00:00,24.65364092276725,393,67.0,85,25.2,519,0,0
2025-04-02 18:00:00,24.851860290142497,493,65.0,85,25.3,676,0,0
2025-04-03 08:00:00,20.42509013325499,612,41.4,161,24.0,394,0,1
2025-04-03 09:00:00,21.26140242564487,712,39.4,161,24.2,150,0,1
2025-04-03 10:00:00,21.43310248824415,687,30.0,166,25.5,483,1,1
2025-04-03 11:00:00,21.333623167303923,662,30.0,191,23.1,468,1,1
2025-04-03 12:00:00,22.050886004906168,612,30.0,200,23.6,330,1,1
2025-04-03 13:00:00,22.784034380481064,562,30.0,175,23.2,365,1,1
2025-04-03 14:00:00,22.733073259783996,587,30.0,170,23.3,314,1,1
2025-04-03 15:00:00,24.08524381503808,687,30.0,175,25.9,493,1,1
2025-04-03 16:00:00,24.19437799979309,787,30.0,180,23.4,171,1,1
2025-04-03 17:00:00,24.41490756281517,800,32.0,180,24.5,147,1,1
2025-04-03 18:00:00,23.964200467379463,700,42.0,185,25.9,173,1,1
2025-04-04 08:00:00,19.624726144320626,321,66.2,20,24.7,646,0,0
2025-04-04 09:00:00,21.268067883413227,421,70.0,20,24.6,526,0,0
2025-04-04 10:00:00,21.525790596782205,321,60.0,20,26.0,555,0,0
2025-04-04 11:00:00,21.06103075930989,421,60.0,20,24.7,608,0,0
2025-04-04 12:00:00,22.37856003045438,371,70.0,45,25.3,501,0,0
2025-04-04 13:00:00,23.184309714090553,271,68.0,70,24.6,777,0,0
2025-04-04 14:00:00,23.18585906352062,321,66.0,75,23.5,684,0,0
2025-04-04 15:00:00,23.503926691601155,346,64.0,100,23.1,637,0,0
2025-04-04 16:00:00,23.741037418164495,346,70.0,125,24.0,547,0,1
2025-04-04 17:00:00,23.785782829914865,321,70.0,130,23.6,538,0,1
2025-04-04 18:00:00,24.4460754915857,346,70.0,105,25.3,523,0,1
2025-04-05 08:00:00,19.35125267551415,307,41.0,170,23.9,617,0,1
2025-04-05 09:00:00,19.73753299452954,207,41.0,165,24.2,714,0,1
2025-04-05 10:00:00,20.74356662503879,257,39.0,170,23.4,788,0,1
2025-04-05 11:00:00,21.98073881421187,207,49.0,165,23.1,799,0,1
2025-04-05 12:00:00,22.475138387101143,182,47.0,160,24.5,735,0,1
2025-04-05 13:00:00,21.695289681989564,100,52.0,160,25.4,722,0,1
2025-04-05 14:00:00,22.852594821716117,125,54.0,160,23.2,789,0,1
2025-04-05 15:00:00,22.98285523408112,150,54.0,160,26.0,734,0,1
2025-04-05 16:00:00,23.026205198781035,125,56.0,135,24.0,741,0,1
2025-04-05 17:00:00,23.283799130513547,225,54.0,110,23.4,796,0,1
2025-04-05 18:00:00,24.13244154825977,225,59.0,110,25.1,737,0,1
2025-04-06 08:00:00,20.99122150487671,180,37.9,120,23.1,792,0,1
2025-04-06 09:00:00,20.118450423532572,130,37.9,125,25.9,760,0,1
2025-04-06 10:00:00,21.335456173972833,105,35.9,120,23.6,725,0,1
2025-04-06 11:00:00,21.87446764053561,155,35.9,120,25.6,770,0,1
2025-04-06 12:00:00,22.007480157653813,155,40.9,115,25.3,759,0,1
2025-04-06 13:00:00,22.72041459014487,205,42.9,140,25.6,789,0,1
2025-04-06 14:00:00,21.96575228458641,105,42.9,135,25.0,790,0,1
2025-04-06 15:00:00,22.354628354168376,100,47.9,130,23.8,778,0,1
2025-04-06 16:00:00,23.961510510706326,100,52.9,135,23.7,735,0,1
2025-04-06 17:00:00,24.196296406927807,100,54.9,110,24.6,728,0,1
2025-04-06 18:00:00,23.354677334404798,125,59.9,135,23.5,722,0,1
2025-04-07 08:00:00,19.368017495110013,401,57.5,49,25.3,570,0,0
2025-04-07 09:00:00,21.319091445372667,451,55.5,24,24.3,615,0,0
2025-04-07 10:00:00,21.443376305916786,551,65.5,29,23.2,431,0,0
2025-04-07 11:00:00,21.57740855138642,501,70.0,24,25.9,324,0,0
2025-04-07 12:00:00,22.98087370999287,526,60.0,20,24.9,479,0,0
2025-04-07 13:00:00,22.879705067825686,551,70.0,20,24.4,445,0,0
2025-04-07 14:00:00,23.336173788631864,551,65.0,25,24.2,429,0,0
2025-04-07 15:00:00,22.679798020786762,601,70.0,20,25.4,390,0,0
2025-04-07 16:00:00,22.900866492748815,601,70.0,20,23.2,417,0,0
2025-04-07 17:00:00,23.92791750161004,501,60.0,20,23.9,432,0,0
2025-04-07 18:00:00,24.34795590953311,451,55.0,20,23.3,566,0,0
2025-04-08 08:00:00,20.868627609206865,505,53.8,73,25.8,311,0,0
2025-04-08 09:00:00,20.689624561655325,530,58.8,98,23.7,455,0,0
2025-04-08 10:00:00,20.59455504204754,430,48.8,123,23.8,618,0,1
2025-04-08 11:00:00,21.13497718500953,380,46.8,118,24.4,522,0,1
2025-04-08 12:00:00,22.15687063634653,355,51.8,118,23.0,617,0,1
2025-04-08 13:00:00,22.550621325103563,305,41.8,113,23.7,523,0,1
2025-04-08 14:00:00,23.15930300039186,280,31.799999999999997,88,23.4,798,1,1
2025-04-08 15:00:00,22.888806613416698,330,36.8,93,24.4,692,1,1
2025-04-08 16:00:00,22.976094781752106,380,30.0,118,23.1,624,1,1
2025-04-08 17:00:00,24.42185310981136,430,30.0,113,23.2,694,1,1
2025-04-08 18:00:00,23.528930499998967,405,32.0,138,24.4,572,1,1
2025-04-09 08:00:00,19.796484303944933,446,30.0,129,24.1,650,1,1
2025-04-09 09:00:00,20.276121444896553,346,35.0,124,23.4,534,1,1
2025-04-09 10:00:00,21.346920139053918,296,33.0,119,24.9,768,1,1
2025-04-09 11:00:00,22.21426011393681,246,31.0,114,23.4,758,1,1
2025-04-09 12:00:00,22.360074486429262,271,30.0,114,24.1,735,1,1
2025-04-09 13:00:00,21.714160707688727,321,30.0,139,23.8,620,1,1
2025-04-09 14:00:00,23.1065118426403,271,30.0,139,25.5,771,1,1
2025-04-09 15:00:00,23.54584075683128,371,30.0,114,24.3,559,1,1
2025-04-09 16:00:00,23.929646679377854,371,40.0,114,23.3,597,1,1
2025-04-09 17:00:00,22.94854425324561,421,50.0,119,24.7,502,0,1
2025-04-09 18:00:00,24.599321674846145,471,45.0,94,23.2,672,0,1
2025-04-10 08:00:00,19.848405840054543,537,49.2,200,23.5,492,0,1
2025-04-10 09:00:00,20.802087263196213,512,44.2,200,24.3,330,0,1
2025-04-10 10:00:00,21.26920005775924,612,54.2,175,23.2,462,0,1
2025-04-10 11:00:00,21.023098589485507,512,52.2,170,23.6,395,0,1
2025-04-10 12:00:00,21.996282942273755,412,42.2,170,25.4,657,0,1
2025-04-10 13:00:00,22.027221569149077,462,37.2,145,23.5,606,0,1
2025-04-10 14:00:00,23.261608498347666,412,35.2,150,25.2,622,0,1
2025-04-10 15:00:00,23.10021775638356,437,45.2,150,23.1,692,0,1
2025-04-10 16:00:00,23.05091418594806,337,43.2,155,25.3,646,0,1
2025-04-10 17:00:00,23.061465451060226,387,33.2,150,24.4,635,1,1
2025-04-10 18:00:00,24.029859087437227,412,30.0,145,24.5,677,1,1
2025-04-11 08:00:00,20.213624855761545,511,32.1,173,25.3,381,1,1
2025-04-11 09:00:00,20.576687228347172,561,32.1,198,25.5,497,1,1
2025-04-11 10:00:00,21.74293403940889,461,37.1,200,23.6,590,1,1
2025-04-11 11:00:00,22.309884170116256,561,35.1,175,24.7,301,1,1
2025-04-11 12:00:00,22.688925172468366,536,30.0,150,24.0,347,1,1
2025-04-11 13:00:00,21.660786723512942,561,30.0,175,23.8,331,1,1
2025-04-11 14:00:00,22.435972623574326,511,30.0,150,24.7,439,1,1
2025-04-11 15:00:00,22.875684341519804,611,30.0,155,24.2,418,1,1
2025-04-11 16:00:00,23.698068234972972,611,30.0,150,24.3,332,1,1
2025-04-11 17:00:00,23.10915019389187,636,30.0,150,23.3,452,1,1
2025-04-11 18:00:00,24.753315441192424,636,30.0,125,25.3,376,1,1
2025-04-12 08:00:00,19.579156907532667,493,57.5,50,24.6,507,0,1
2025-04-12 09:00:00,20.50158144387218,468,67.5,45,24.1,641,0,0
2025-04-12 10:00:00,20.48208590227771,368,65.5,20,23.6,695,0,0
2025-04-12 11:00:00,21.278058929017345,418,65.5,45,23.3,645,0,0
2025-04-12 12:00:00,22.07712114703785,518,70.0,70,24.7,432,0,0
2025-04-12 13:00:00,21.53701663338856,568,65.0,95,25.4,399,0,0
2025-04-12 14:00:00,22.820758713589115,568,67.0,90,24.6,484,0,0
2025-04-12 15:00:00,22.245280919096572,668,67.0,85,24.7,497,0,0
2025-04-12 16:00:00,22.586664545142508,718,62.0,85,25.3,193,0,0
2025-04-12 17:00:00,24.47821058131661,743,62.0,80,23.1,179,0,0
2025-04-12 18:00:00,24.95637222832761,768,60.0,55,24.0,112,0,0
2025-04-13 08:00:00,20.44021198788221,251,47.3,183,25.6,735,0,1
2025-04-13 09:00:00,21.381699326290402,251,57.3,178,23.8,785,0,1
2025-04-13 10:00:00,21.456979294080337,251,55.3,183,24.7,703,0,1
2025-04-13 11:00:00,20.844274186472138,226,65.3,158,25.0,724,0,1
2025-04-13 12:00:00,21.64292122504761,126,70.0,153,23.8,747,0,1
2025-04-13 13:00:00,23.271550218848347,100,70.0,178,24.9,731,0,1
2025-04-13 14:00:00,23.01289655066991,100,70.0,183,24.4,714,0,1
2025-04-13 15:00:00,22.94527613924054,100,68.0,188,25.9,701,0,1
2025-04-13 16:00:00,24.369721292080808,100,66.0,183,23.1,703,0,1
2025-04-13 17:00:00,23.953313107605247,125,64.0,188,25.9,784,0,1
2025-04-13 18:00:00,23.70745279873904,175,64.0,193,25.3,788,0,1
2025-04-14 08:00:00,19.923516769982104,431,30.0,51,23.5,543,1,1
2025-04-14 09:00:00,21.36538201600976,331,35.0,26,25.3,666,1,0
2025-04-14 10:00:00,20.59074164774547,231,37.0,26,25.1,715,1,0
2025-04-14 11:00:00,20.74737737508988,256,35.0,26,25.4,742,1,0
2025-04-14 12:00:00,22.545740209404098,206,45.0,51,23.7,785,1,0
2025-04-14 13:00:00,22.172978022442088,181,40.0,56,23.1,731,1,0
2025-04-14 14:00:00,23.05613696080041,231,38.0,31,23.7,764,1,0
2025-04-14 15:00:00,23.452805703622314,131,33.0,20,24.0,798,1,0
2025-04-14 16:00:00,23.57971051365348,106,30.0,20,23.7,763,1,0
2025-04-14 17:00:00,23.670924674144914,206,30.0,20,23.9,733,1,0
2025-04-14 18:00:00,24.08457156945837,231,30.0,45,23.8,754,1,0
2025-04-15 08:00:00,19.5406871035152,268,62.4,96,25.3,722,0,0
2025-04-15 09:00:00,20.960974202864527,268,64.4,96,24.9,783,0,0
2025-04-15 10:00:00,21.23056717281874,243,70.0,91,24.3,720,0,0
2025-04-15 11:00:00,21.472951671937757,293,70.0,96,24.6,728,0,0
2025-04-15 12:00:00,22.957923915995014,393,70.0,101,25.3,563,0,1
2025-04-15 13:00:00,23.040801577469857,393,68.0,96,24.5,548,0,1
2025-04-15 14:00:00,22.964463871367773,368,58.0,91,25.2,579,0,1
2025-04-15 15:00:00,22.78492959596944,318,56.0,86,24.4,680,0,1
2025-04-15 16:00:00,24.007720728670932,268,46.0,91,24.0,707,0,1
2025-04-15 17:00:00,24.48870042681613,368,56.0,91,24.5,562,0,1
2025-04-15 18:00:00,23.75566517213521,368,58.0,91,26.0,508,0,1
2025-04-16 08:00:00,20.01027596670472,720,37.1,47,23.4,111,0,0
2025-04-16 09:00:00,20.304155127792104,670,37.1,42,25.3,345,0,0
2025-04-16 10:00:00,20.924754991321944,620,37.1,67,23.8,390,0,0
2025-04-16 11:00:00,22.227469718676495,645,47.1,72,23.6,487,0,0
2025-04-16 12:00:00,21.785002703246317,670,57.1,72,23.8,412,0,0
2025-04-16 13:00:00,22.37264588162645,570,47.1,67,23.2,378,0,0
2025-04-16 14:00:00,22.168506261871006,470,57.1,42,23.2,683,0,0
2025-04-16 15:00:00,22.934080223726383,420,55.1,47,25.5,509,0,0
2025-04-16 16:00:00,24.01203877665646,470,65.1,22,26.0,567,0,0
2025-04-16 17:00:00,24.061915998592895,445,65.1,47,25.3,678,0,0
2025-04-16 18:00:00,24.416071917734982,395,70.0,47,25.5,588,0,0
2025-04-17 08:00:00,20.08081739508586,243,33.7,75,25.4,709,1,0
2025-04-17 09:00:00,19.755413633484242,268,30.0,75,23.6,746,1,0
2025-04-17 10:00:00,20.5948405699368,168,30.0,100,24.5,789,1,0
2025-04-17 11:00:00,21.793605034064747,118,30.0,100,24.3,787,1,0
2025-04-17 12:00:00,22.957620152770286,100,30.0,100,25.0,787,1,0
2025-04-17 13:00:00,22.13822655319753,200,30.0,95,24.4,773,1,0
2025-04-17 14:00:00,22.466211239361805,300,30.0,100,25.9,553,1,0
2025-04-17 15:00:00,23.36431539711848,400,40.0,95,25.4,602,1,0
2025-04-17 16:00:00,22.96793820889348,425,40.0,90,23.4,658,1,0
2025-04-17 17:00:00,24.347623231892605,425,50.0,115,25.3,511,0,1
2025-04-17 18:00:00,23.800411653227588,425,45.0,140,24.4,619,0,1
2025-04-18 08:00:00,20.482048177395257,372,61.6,59,24.9,516,0,1
2025-04-18 09:00:00,20.963020745023954,397,66.6,64,25.5,516,0,1
2025-04-18 10:00:00,21.56100417922377,372,64.6,89,24.4,646,0,1
2025-04-18 11:00:00,21.80271399421128,347,62.599999999999994,89,24.5,603,0,1
2025-04-18 12:00:00,22.279338152790867,347,70.0,114,23.1,634,0,1
2025-04-18 13:00:00,21.930333523984654,372,68.0,119,23.5,547,0,1
2025-04-18 14:00:00,22.863907262353408,322,70.0,94,24.7,674,0,1
2025-04-18 15:00:00,23.419544817737687,422,65.0,119,24.6,587,0,1
2025-04-18 16:00:00,22.409217844077613,447,60.0,94,23.3,608,0,1
2025-04-18 17:00:00,23.181302014123965,472,65.0,99,23.6,654,0,1
2025-04-18 18:00:00,23.63314590085774,472,63.0,94,23.8,622,0,1
2025-04-19 08:00:00,20.812284980871162,535,53.5,22,23.9,334,0,0
2025-04-19 09:00:00,20.12532595605055,635,55.5,20,24.4,411,0,0
2025-04-19 10:00:00,20.030480926387153,535,65.5,25,24.4,453,0,0
2025-04-19 11:00:00,20.63260708645469,560,63.5,20,23.2,497,0,0
2025-04-19 12:00:00,22.39131239000525,660,53.5,45,24.4,356,0,0
2025-04-19 13:00:00,22.80876041919242,760,51.5,50,25.9,100,0,0
2025-04-19 14:00:00,22.96769857787674,735,49.5,75,25.4,162,0,0
2025-04-19 15:00:00,23.433939745825292,760,54.5,50,24.6,106,0,0
2025-04-19 16:00:00,23.850157538871517,800,54.5,55,23.5,217,0,0
2025-04-19 17:00:00,23.826876278174254,800,49.5,80,23.1,281,0,0
2025-04-19 18:00:00,24.252967895295175,800,51.5,85,25.5,172,0,0
2025-04-20 08:00:00,19.681017563186387,627,30.0,123,23.9,310,1,1
2025-04-20 09:00:00,20.486672202818962,677,32.0,123,24.5,411,1,1
2025-04-20 10:00:00,20.978452543388848,702,30.0,148,24.8,205,1,1
2025-04-20 11:00:00,21.23007367002132,727,40.0,148,24.6,297,1,1
2025-04-20 12:00:00,22.113216406639115,800,30.0,123,25.6,241,1,1
2025-04-20 13:00:00,23.093314138031907,800,30.0,123,25.6,198,1,1
2025-04-20 14:00:00,23.787805288539886,775,30.0,123,23.6,145,1,1
2025-04-20 15:00:00,22.30675101973708,775,30.0,123,25.6,183,1,1
2025-04-20 16:00:00,23.590262182155115,750,30.0,118,23.8,209,1,1
2025-04-20 17:00:00,24.052688271746735,725,30.0,123,24.1,128,1,1
2025-04-20 18:00:00,24.984815816869187,625,30.0,98,23.7,438,1,1
2025-04-21 08:00:00,19.573559523587953,689,40.5,22,24.6,304,1,0
2025-04-21 09:00:00,19.69534783503196,664,42.5,22,25.1,408,1,0
2025-04-21 10:00:00,21.37155574184179,614,37.5,22,23.8,401,1,0
2025-04-21 11:00:00,21.328634465854837,514,47.5,47,24.7,387,0,0
2025-04-21 12:00:00,22.213780230832086,614,49.5,72,23.4,330,0,0
2025-04-21 13:00:00,22.220693014456,664,47.5,47,25.0,462,0,0
2025-04-21 14:00:00,22.42594418802601,614,37.5,72,25.7,415,0,0
2025-04-21 15:00:00,22.650979293392783,514,37.5,67,25.8,413,0,0
2025-04-21 16:00:00,23.063318733181784,464,39.5,42,24.7,516,0,0
2025-04-21 17:00:00,23.764451594540322,514,37.5,47,23.9,393,0,0
2025-04-21 18:00:00,23.279034638405616,489,35.5,42,23.4,673,0,0
2025-04-22 08:00:00,19.341366179948526,631,46.5,47,23.8,366,0,0
2025-04-22 09:00:00,20.599106600915178,681,46.5,52,25.8,461,0,0
2025-04-22 10:00:00,20.136378307458642,631,46.5,57,23.1,393,0,0
2025-04-22 11:00:00,21.091388819962205,581,46.5,32,25.3,465,0,0
2025-04-22 12:00:00,21.77436158042847,556,44.5,32,24.4,377,0,0
2025-04-22 13:00:00,22.07479080057617,556,44.5,57,24.8,466,0,0
2025-04-22 14:00:00,22.11106248529319,581,39.5,32,24.2,483,0,0
2025-04-22 15:00:00,22.80858764919387,556,49.5,20,25.5,347,0,0
2025-04-22 16:00:00,23.96180737707213,656,44.5,20,25.8,367,0,0
2025-04-22 17:00:00,23.65159017112568,606,34.5,20,23.7,344,1,0
2025-04-22 18:00:00,24.06635814658469,606,30.0,45,25.3,426,1,0
2025-04-23 08:00:00,20.29113029553846,753,41.3,82,25.0,132,1,0
2025-04-23 09:00:00,20.90200758042084,778,41.3,107,23.5,121,1,1
2025-04-23 10:00:00,21.448242706436574,778,36.3,102,23.8,206,1,1
2025-04-23 11:00:00,21.60074084166685,800,31.299999999999997,102,23.7,220,1,1
2025-04-23 12:00:00,22.305264984902486,800,31.299999999999997,127,25.9,231,1,1
2025-04-23 13:00:00,22.937162021221614,800,33.3,152,25.3,214,1,1
2025-04-23 14:00:00,22.537434703501415,800,30.0,152,25.2,147,1,1
2025-04-23 15:00:00,23.669103847153103,700,30.0,157,23.2,180,1,1
2025-04-23 16:00:00,23.002151926390333,750,32.0,132,24.6,123,1,1
2025-04-23 17:00:00,23.994999880568226,775,32.0,132,23.8,250,1,1
2025-04-23 18:00:00,24.733037020378415,725,30.0,132,23.8,264,1,1
2025-04-24 08:00:00,20.089210840516213,567,58.3,32,23.7,491,0,0
2025-04-24 09:00:00,20.40714322075695,567,56.3,27,24.1,398,0,0
2025-04-24 10:00:00,21.275450039045843,542,58.3,22,24.2,309,0,0
2025-04-24 11:00:00,22.028336015743477,642,53.3,20,25.7,437,0,0
2025-04-24 12:00:00,22.205271643352578,542,55.3,20,25.6,438,0,0
2025-04-24 13:00:00,23.278904090682452,442,55.3,20,24.1,553,0,0
2025-04-24 14:00:00,23.065371984897972,467,65.3,20,25.0,615,0,0
2025-04-24 15:00:00,22.934840592750607,467,70.0,20,23.4,585,0,0
2025-04-24 16:00:00,22.964032661068032,517,70.0,20,23.4,315,0,0
2025-04-24 17:00:00,23.22448804355347,417,68.0,45,24.5,638,0,0
2025-04-24 18:00:00,24.429275634414495,467,66.0,50,24.6,561,0,0
2025-04-25 08:00:00,19.07247674078932,514,55.3,139,25.6,356,0,1
2025-04-25 09:00:00,21.429603593608128,464,45.3,144,25.3,660,0,1
2025-04-25 10:00:00,20.782378389030416,414,43.3,144,23.7,694,0,1
2025-04-25 11:00:00,21.834651676626404,464,38.3,119,23.1,595,0,1
2025-04-25 12:00:00,21.703633338383195,564,38.3,94,23.4,336,0,1
2025-04-25 13:00:00,22.24034544126243,564,40.3,89,23.3,321,0,1
2025-04-25 14:00:00,22.270018089401297,539,42.3,114,24.5,389,0,1
2025-04-25 15:00:00,23.198498716524192,539,44.3,114,25.1,325,0,1
2025-04-25 16:00:00,22.47130682470697,639,49.3,114,23.7,470,0,1
2025-04-25 17:00:00,23.803414100036218,639,59.3,139,25.7,360,0,1
2025-04-25 18:00:00,24.1097075954109,589,49.3,134,23.3,394,0,1
2025-04-26 08:00:00,20.17574401669207,561,40.9,118,24.0,332,0,1
2025-04-26 09:00:00,21.051333763712826,511,35.9,123,25.7,487,0,1
2025-04-26 10:00:00,21.517639438099554,611,37.9,118,25.7,448,0,1
2025-04-26 11:00:00,21.415486486275984,636,37.9,143,25.7,388,0,1
2025-04-26 12:00:00,22.400380153894908,686,37.9,148,24.0,409,0,1
2025-04-26 13:00:00,23.262760349014687,586,32.9,143,23.5,460,1,1
2025-04-26 14:00:00,23.688487943413776,486,30.0,168,23.1,631,1,1
2025-04-26 15:00:00,22.329415067829906,436,30.0,143,25.5,529,1,1
2025-04-26 16:00:00,23.69006993668523,436,30.0,168,23.8,527,1,1
2025-04-26 17:00:00,24.16086778904387,411,30.0,143,23.9,695,1,1
2025-04-26 18:00:00,24.718809311349453,411,30.0,143,25.9,517,1,1
2025-04-27 08:00:00,20.202484014267906,352,38.8,181,24.7,592,1,1
2025-04-27 09:00:00,19.66119387596461,452,43.8,181,24.2,574,1,1
2025-04-27 10:00:00,21.50074055551114,402,43.8,200,25.0,629,1,1
2025-04-27 11:00:00,21.210463082167944,352,41.8,195,24.0,596,1,1
2025-04-27 12:00:00,21.755660177348876,352,36.8,170,23.4,583,1,1
2025-04-27 13:00:00,22.995645538624743,302,38.8,170,25.7,603,1,1
2025-04-27 14:00:00,21.852870327347095,277,33.8,145,25.6,761,1,1
2025-04-27 15:00:00,23.30110237118557,177,30.0,150,24.6,727,1,1
2025-04-27 16:00:00,24.206351886094083,127,35.0,145,23.2,744,1,1
2025-04-27 17:00:00,23.691385788323075,127,30.0,140,24.9,796,1,1
2025-04-27 18:00:00,23.915880079137274,152,32.0,115,25.4,767,1,1
2025-04-28 08:00:00,20.377773598396328,247,41.0,129,25.2,734,1,1
2025-04-28 09:00:00,21.29126860598639,197,36.0,104,23.6,769,1,1
2025-04-28 10:00:00,20.66477046268073,172,41.0,104,24.0,731,1,1
2025-04-28 11:00:00,21.94095207937148,197,43.0,99,24.1,791,1,1
2025-04-28 12:00:00,22.22358489643344,247,41.0,94,25.4,798,1,1
2025-04-28 13:00:00,22.220938353435955,297,31.0,94,23.8,759,1,1
2025-04-28 14:00:00,22.036081837181083,272,33.0,94,23.5,790,1,1
2025-04-28 15:00:00,22.64069926027603,272,38.0,99,24.2,740,1,1
2025-04-28 16:00:00,23.48447282066547,272,33.0,124,25.9,700,1,1
2025-04-28 17:00:00,24.027135517795426,222,38.0,99,23.8,722,1,1
2025-04-28 18:00:00,23.550983310302403,197,38.0,94,25.5,717,1,1
2025-04-29 08:00:00,19.640054816983902,214,45.0,166,23.2,765,1,1
2025-04-29 09:00:00,20.696066507938014,114,40.0,171,25.7,771,1,1
2025-04-29 10:00:00,21.436602100919156,100,30.0,166,23.3,759,1,1
2025-04-29 11:00:00,21.791552945479967,150,30.0,171,25.9,762,1,1
2025-04-29 12:00:00,21.933893834569968,175,30.0,171,25.3,745,1,1
2025-04-29 13:00:00,22.52336037177739,225,30.0,146,24.0,702,1,1
2025-04-29 14:00:00,22.856224511730264,275,32.0,151,25.0,711,1,1
2025-04-29 15:00:00,23.088798852611603,175,30.0,156,25.4,781,1,1
2025-04-29 16:00:00,23.151649491991098,200,30.0,161,24.6,729,1,1
2025-04-29 17:00:00,23.858139879123367,175,30.0,186,24.5,752,1,1
2025-04-29 18:00:00,24.221181910242557,125,30.0,191,25.1,735,1,1
2025-04-30 08:00:00,20.237763976476927,281,37.0,66,23.3,762,1,1
2025-04-30 09:00:00,20.059944530606135,256,35.0,61,24.4,736,1,1
2025-04-30 10:00:00,21.832908633075487,231,40.0,56,24.4,742,1,1
2025-04-30 11:00:00,20.928108354796663,231,30.0,56,24.8,711,1,1
2025-04-30 12:00:00,22.306321787760698,131,32.0,51,25.6,753,1,1
2025-04-30 13:00:00,22.94718019540904,100,37.0,26,25.5,711,1,0
2025-04-30 14:00:00,23.315368816455504,100,35.0,26,25.6,766,1,0
